id,datetime,weekday,hour,minutes,day,month,year,day_period,seasson,acc_cause,meteo_condition,road_condition,nr_injured,nr_dead,nr_vehicles,lat,lon
435,2023-04-10 19:05:00,0,19,5,10,4,2023,Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,232970.04532044,209642.91682267
436,2023-04-10 15:20:00,0,15,20,10,4,2023,Early Afternoon,Spring,Alte abateri comise de conducătorii auto,Timp senin,Uscată,1,0,1,194720.30035128,234996.4835817
437,2023-04-09 14:00:00,6,14,0,9,4,2023,Afternoon,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,265640.88051349,179651.53770887
438,2023-04-11 09:24:00,1,9,24,11,4,2023,Late Morning,Spring,Neacordarea priorității pietonilor,Ploaie,Umedă,1,0,1,232665.32627642,207453.76553703
439,2023-04-10 11:20:00,0,11,20,10,4,2023,Late Morning,Spring,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,208421.61599026,68926.12403732
440,2023-04-11 17:31:00,1,17,31,11,4,2023,Early Afternoon,Spring,Neacordarea priorității pietonilor,Ploaie,Umedă,1,0,1,236681.02855798,208875.02049137
441,2023-04-10 03:40:00,0,3,40,10,4,2023,Early Morning,Spring,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Uscată,1,0,1,119746.64402482,296146.18989407
442,2023-04-11 20:53:00,1,20,53,11,4,2023,Evening,Spring,Neacordarea priorității pietonilor,Înnourat,Umedă,1,0,1,234313.86761806,209190.33767919
443,2023-04-11 09:00:00,1,9,0,11,4,2023,Late Morning,Spring,Traversare neregulamentară a drumului de către pietoni,Înnourat,Uscată,1,0,1,192531.32775504,335355.01571449
444,2023-04-11 11:40:00,1,11,40,11,4,2023,Late Morning,Spring,"Stare de ebrietate alcoolică, adormire la volan",Lapoviță,Umedă,1,0,1,147336.79020895,326603.92195557
445,2023-04-12 20:34:00,2,20,34,12,4,2023,Evening,Spring,Nerespectarea semnalelor semaforului,Înnourat,Uscată,1,0,2,233349.83085942,208246.81089818
446,2023-04-12 21:44:00,2,21,44,12,4,2023,Late Evening,Spring,Neacordarea priorității pietonilor,Înnourat,Uscată,1,0,1,226752.57772769,211586.21637033
447,2023-04-13 11:08:00,3,11,8,13,4,2023,Late Morning,Spring,Alte abateri comise de conducătorii auto,Timp senin,Uscată,1,0,2,234025.3035786,208921.6538668
448,2023-04-12 18:20:00,2,18,20,12,4,2023,Evening,Spring,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,165074.92844604,334571.52821451
449,2023-04-12 23:30:00,2,23,30,12,4,2023,Late Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,232220.74628795,211183.85953399
450,2023-04-14 15:35:00,4,15,35,14,4,2023,Early Afternoon,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,217844.39588267,249235.04394779
451,2023-04-13 13:30:00,3,13,30,13,4,2023,Afternoon,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,221099.79391995,126607.30796549
452,2023-04-14 07:22:00,4,7,22,14,4,2023,Morning,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,227537.5716738,211743.8625619
453,2023-04-13 12:45:00,3,12,45,13,4,2023,Afternoon,Spring,Alte abateri comise de conducătorii auto,Timp senin,Uscată,1,0,1,231810.93603337,248821.7588558
454,2023-04-14 07:58:00,4,7,58,14,4,2023,Morning,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,244965.17032037,198683.53860816
455,2023-04-13 15:35:00,3,15,35,13,4,2023,Early Afternoon,Spring,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Umedă,1,0,1,185164.49963447,130530.62012413
456,2023-04-15 08:50:00,5,8,50,15,4,2023,Morning,Spring,Conducere imprudentă,Înnourat,Uscată,1,0,1,246639.37114991,269263.34883124
457,2023-04-14 18:45:00,4,18,45,14,4,2023,Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,4,233691.14218387,207082.60424173
458,2023-04-15 03:30:00,5,3,30,15,4,2023,Early Morning,Spring,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Uscată,1,0,1,229611.44925755,211549.38939738
459,2023-04-14 13:12:00,4,13,12,14,4,2023,Afternoon,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,233894.73905908,213897.94018619
460,2023-04-14 12:40:00,4,12,40,14,4,2023,Afternoon,Spring,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Umedă,1,0,1,313725.35164053,142137.97917547
461,2023-04-15 14:57:00,5,14,57,15,4,2023,Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,234588.26176263,203485.68313916
462,2023-04-15 16:31:00,5,16,31,15,4,2023,Early Afternoon,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,233559.85941783,210485.3675213
463,2023-04-14 09:30:00,4,9,30,14,4,2023,Late Morning,Spring,Depășire neregulamentară,Timp senin,Uscată,1,0,2,214916.77185222,105806.0572634
464,2023-04-16 02:23:00,6,2,23,16,4,2023,Late Night,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,212719.27497498,260109.46992083
465,2023-04-15 17:12:00,5,17,12,15,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,233966.36232727,211790.62453081
466,2023-04-16 16:30:00,6,16,30,16,4,2023,Early Afternoon,Spring,Neacordarea priorității altor autovehicule,Înnourat,Umedă,1,0,2,176628.25618815,286995.36994827
467,2023-04-15 19:37:00,5,19,37,15,4,2023,Evening,Spring,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,2,0,1,235360.38576619,213177.90109472
468,2023-04-16 09:43:00,6,9,43,16,4,2023,Late Morning,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ceață,Umedă,1,0,1,218061.11977242,191258.91427923
469,2023-04-15 23:00:00,5,23,0,15,4,2023,Late Evening,Spring,"Oprirea, staționarea incorectă",Timp senin,Uscată,1,0,1,234417.80764023,209295.07452826
470,2023-04-17 23:16:00,0,23,16,17,4,2023,Late Evening,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,233228.17482651,209908.24640389
471,2023-04-17 11:49:00,0,11,49,17,4,2023,Late Morning,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,235047.64826587,211905.32140592
472,2023-04-17 22:40:00,0,22,40,17,4,2023,Late Evening,Spring,Conducere imprudentă,Înnourat,Uscată,1,0,1,258187.31605656,227704.58649341
473,2023-04-17 16:05:00,0,16,5,17,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,200363.07560991,327182.85265502
474,2023-04-17 20:24:00,0,20,24,17,4,2023,Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,193250.1091214,285219.68027578
475,2023-04-18 12:22:00,1,12,22,18,4,2023,Afternoon,Spring,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,235026.95760152,209562.40676111
476,2023-04-16 23:00:00,6,23,0,16,4,2023,Late Evening,Spring,Depășire neregulamentară,Timp senin,Uscată,4,0,2,189690.26190414,210061.51121313
477,2023-04-19 12:07:00,2,12,7,19,4,2023,Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,3,232875.89509932,201839.12003448
478,2023-04-20 21:00:00,3,21,0,20,4,2023,Late Evening,Spring,"Stare de oboseală avansată, adormire la volan",Ploaie,Umedă,4,0,1,227396.20847476,234488.10941242
479,2023-04-20 08:10:00,3,8,10,20,4,2023,Morning,Spring,Traversare neregulamentară a drumului de către pietoni,Ploaie,Uscată,1,0,1,233882.83269995,208791.34610567
480,2023-04-19 15:35:00,2,15,35,19,4,2023,Early Afternoon,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,132383.77155929,292889.09122113
481,2023-04-19 16:25:00,2,16,25,19,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,Umedă,1,0,1,234983.64861725,207231.11339923
482,2023-04-20 18:03:00,3,18,3,20,4,2023,Evening,Spring,Depășire neregulamentară,Ploaie,Umedă,4,0,2,235711.67441596,198579.74505742
483,2023-04-19 16:23:00,2,16,23,19,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,Umedă,1,0,1,233149.48329405,207646.8399384
484,2023-04-20 18:49:00,3,18,49,20,4,2023,Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,Umedă,1,0,1,228311.34472091,211115.4388202
485,2023-04-20 05:30:00,3,5,30,20,4,2023,Early Morning,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,Umedă,0,1,2,184755.05313417,188969.042083
486,2023-04-21 10:30:00,4,10,30,21,4,2023,Late Morning,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,232786.93798118,208568.78056434
487,2023-04-20 14:30:00,3,14,30,20,4,2023,Afternoon,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,1,235321.29381076,213211.55617024
488,2023-04-22 16:08:00,5,16,8,22,4,2023,Early Afternoon,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,233525.0871683,210421.02882364
489,2023-04-21 16:30:00,4,16,30,21,4,2023,Early Afternoon,Spring,Neacordarea priorității pietonilor,Ploaie,Umedă,1,0,1,235650.9864216,207219.40556297
490,2023-04-22 23:34:00,5,23,34,22,4,2023,Late Evening,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,235481.73052967,211862.57804386
491,2023-04-21 19:10:00,4,19,10,21,4,2023,Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Ploaie,Umedă,1,0,2,231285.16297965,211137.95087946
492,2023-04-22 03:35:00,5,3,35,22,4,2023,Early Morning,Spring,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Umedă,1,0,1,286896.48995713,162732.62799373
493,2023-04-22 09:47:00,5,9,47,22,4,2023,Late Morning,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,254724.01648681,225553.57493283
494,2023-04-21 10:00:00,4,10,0,21,4,2023,Late Morning,Spring,Conducere imprudentă,Timp senin,Uscată,1,0,1,130876.58162723,286510.06970634
495,2023-04-23 16:50:00,6,16,50,23,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,233496.73541046,210393.57003455
496,2023-04-21 05:45:00,4,5,45,21,4,2023,Early Morning,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,216934.65673129,223199.98993726
497,2023-04-23 21:05:00,6,21,5,23,4,2023,Late Evening,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,3,0,2,232231.95679589,211184.44269161
498,2023-04-23 23:47:00,6,23,47,23,4,2023,Late Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,231456.59947088,218721.24777742
499,2023-04-21 17:20:00,4,17,20,21,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,125399.80094895,327656.09763267
500,2023-04-21 19:05:00,4,19,5,21,4,2023,Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Înnourat,Umedă,1,0,1,222254.51572132,218477.3106714
501,2023-04-23 16:30:00,6,16,30,23,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,165216.17752833,290669.07949142
502,2023-04-24 22:00:00,0,22,0,24,4,2023,Late Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,2,235083.69854691,212583.12160288
503,2023-04-24 09:20:00,0,9,20,24,4,2023,Late Morning,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,185274.79899284,130254.72112831
504,2023-04-24 16:00:00,0,16,0,24,4,2023,Early Afternoon,Spring,Circulație pe stînga,Timp senin,Uscată,1,0,2,201580.90447822,322228.54498483
505,2023-04-24 14:10:00,0,14,10,24,4,2023,Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,230706.76700793,233919.09489476
506,2023-04-24 20:20:00,0,20,20,24,4,2023,Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,0,1,2,190448.57830852,106697.96904854
507,2023-04-24 12:50:00,0,12,50,24,4,2023,Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,201691.25331999,74319.31901551
508,2023-04-25 14:56:00,1,14,56,25,4,2023,Afternoon,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,231045.25067435,204998.90312451
509,2023-04-25 10:00:00,1,10,0,25,4,2023,Late Morning,Spring,Circulație pe stînga,Timp senin,Uscată,1,0,2,158389.74270817,247732.85382817
510,2023-04-26 13:42:00,2,13,42,26,4,2023,Afternoon,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,235634.31778696,204672.51159675
511,2023-04-26 14:22:00,2,14,22,26,4,2023,Afternoon,Spring,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,3,237234.91466359,206475.71316109
512,2023-04-26 18:55:00,2,18,55,26,4,2023,Evening,Spring,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,235856.51817781,207088.93464609
513,2023-04-26 23:23:00,2,23,23,26,4,2023,Late Evening,Spring,Neacordarea priorității pietonilor,Înnourat,Uscată,1,0,1,237281.89474176,212921.40965204
514,2023-04-27 11:30:00,3,11,30,27,4,2023,Late Morning,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,205638.36388743,289990.83813525
515,2023-04-27 13:00:00,3,13,0,27,4,2023,Afternoon,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,232546.7635382,209196.4943447
516,2023-04-27 19:50:00,3,19,50,27,4,2023,Evening,Spring,Depășire neregulamentară,Timp senin,Uscată,3,0,2,218244.87864381,118545.19125843
517,2023-04-27 11:00:00,3,11,0,27,4,2023,Late Morning,Spring,Depășire neregulamentară,Timp senin,Uscată,1,0,2,228387.64108839,156536.18621203
518,2023-04-28 11:09:00,4,11,9,28,4,2023,Late Morning,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,165641.90991194,292162.67456021
519,2023-04-28 10:23:00,4,10,23,28,4,2023,Late Morning,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234805.64448101,210849.79827083
520,2023-04-28 18:05:00,4,18,5,28,4,2023,Evening,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,2,227294.78509834,213378.68577341
521,2023-04-28 19:49:00,4,19,49,28,4,2023,Evening,Spring,"Oprirea, staționarea incorectă",Timp senin,Uscată,2,0,1,233714.63510489,208943.80608138
522,2023-04-28 09:42:00,4,9,42,28,4,2023,Late Morning,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,123688.7126764,341193.20019791
523,2023-04-28 10:58:00,4,10,58,28,4,2023,Late Morning,Spring,"Oprirea, staționarea incorectă",Timp senin,Uscată,1,0,1,234564.87216447,208559.16256264
524,2023-04-28 09:37:00,4,9,37,28,4,2023,Late Morning,Spring,Traversare neregulamentară a drumului de către pietoni,Timp senin,Uscată,1,0,1,228102.65575163,211275.77194042
525,2023-04-29 11:35:00,5,11,35,29,4,2023,Late Morning,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,235864.14169705,210056.96881417
526,2023-04-29 16:40:00,5,16,40,29,4,2023,Early Afternoon,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,197371.59153853,262415.30316235
527,2023-04-30 12:00:00,6,12,0,30,4,2023,Afternoon,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,233836.46657572,205615.94216692
528,2023-04-30 13:15:00,6,13,15,30,4,2023,Afternoon,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,237626.42439208,212809.59920551
529,2023-04-30 10:36:00,6,10,36,30,4,2023,Late Morning,Spring,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,1,76941.44572256,349438.12720277
530,2023-04-30 15:55:00,6,15,55,30,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,3,0,2,222174.33905844,197731.4596857
531,2023-04-23 12:58:00,6,12,58,23,4,2023,Afternoon,Spring,Defecțiuni tehnice la sistemul de frînare al autovehiculului,Timp senin,Uscată,1,0,1,220434.12780979,196078.61840005
532,2023-04-23 18:40:00,6,18,40,23,4,2023,Evening,Spring,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Umedă,1,1,2,218023.38097706,307664.49700007
533,2023-04-23 01:00:00,6,1,0,23,4,2023,Late Night,Spring,"Stare de ebrietate alcoolică, adormire la volan",Înnourat,Umedă,1,0,1,131313.39625727,269690.92947949
534,2023-04-23 16:32:00,6,16,32,23,4,2023,Early Afternoon,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,224179.59088815,221980.84078172
535,2023-03-30 13:00:00,3,13,0,30,3,2023,Afternoon,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Înnourat,Umedă,1,0,2,235043.21448065,222444.00943051
536,2023-03-30 08:30:00,3,8,30,30,3,2023,Morning,Spring,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,183912.68303643,85667.78320345
537,2023-04-16 00:30:00,6,0,30,16,4,2023,Late Night,Spring,"Stare de ebrietate alcoolică, adormire la volan",Ploaie,Umedă,2,1,1,133267.4317988,292276.61386865
538,2023-04-18 13:00:00,1,13,0,18,4,2023,Afternoon,Spring,"Neasigurarea la schimbarea benzii sau direcției de mers, viraj incorect",Timp senin,Uscată,1,0,2,277441.4416913,167634.34958134
539,2023-05-01 16:50:00,0,16,50,1,5,2023,Early Afternoon,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,232980.78524421,209003.74894394
540,2023-05-01 17:18:00,0,17,18,1,5,2023,Early Afternoon,Spring,Neacordarea priorității altor autovehicule,Timp senin,Uscată,1,0,2,234119.9922946,208003.59676696
541,2023-05-01 19:00:00,0,19,0,1,5,2023,Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,211873.669794,189165.1467936
542,2023-05-01 22:20:00,0,22,20,1,5,2023,Late Evening,Spring,"Viteză neadecvată vizibilității, condițiilor, situației rutiere",Timp senin,Uscată,1,0,1,91380.43683884,351894.31104794
543,2023-05-01 18:15:00,0,18,15,1,5,2023,Evening,Spring,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,2,285268.66416414,153954.13888769
544,2023-05-01 21:20:00,0,21,20,1,5,2023,Late Evening,Spring,Nerespectarea distanței dintre vehicule,Timp senin,Uscată,1,0,2,311056.45462612,152133.13422187
545,2023-05-01 03:30:00,0,3,30,1,5,2023,Early Morning,Spring,"Stare de ebrietate alcoolică, adormire la volan",Timp senin,Uscată,1,0,2,91276.60440195,352123.20942586
546,2023-05-02 12:57:00,1,12,57,2,5,2023,Afternoon,Spring,Neacordarea priorității pietonilor,Timp senin,Uscată,1,0,1,234538.01196995,213929.3499099
